LABEL,TEXT
spam,"Records indicate you were involved in
an accident inthe fst 2.5 years, AS
Sich you are ented to claim
‘compensation. Reply CLAIM fr info
‘rSTOP to opt out

Records indicate you were involved in
‘an accidentin the last 25 years. AS
such you are ented to claim,
‘compensation. Reply CLAIM fr info
‘oF STOP to opt out
"
spam,"Your iPhone ID is due to
expire today, Please tap
httos://is.od/AppVerify
to update and prevent
loss of services and
‘Apps.
"
spam,"1553429 is your HMRC access
code

‘You have an outstanding tox
fofund of 678.44GBP for the tax
year 15/16. Pease fill out the
following form to process your
fefund hit/encc=

‘axonhate co.
"
spam,"1553429 is your HMRC access
code

‘You have an outstanding tax
refund of 878.44GBP forthe tax
year 15/16 Pease fill out the
following form to process your
refund httsinmcc=
‘marabate.co.uk
"
spam,"[BMO have noticed unusual
‘activites on your online
‘account. You are required to
verify your account detais.
"
spam,"‘courtesy reminder: payment on your
NAB Vin Card is now overdue,
Pease eer to your statement or
payment options or ell 1200 25 52.
Pe Thank you.
"
spam,"Free MSG: you were tagged in
the following promotion: hito:/)
shortya.colsvitbhi?

IINHkOezxks
"
spam,"For security reasons, we have
disabled the access to your
'BMO account, Please sign in
‘and verify your account:
"
spam,"‘ur Mobile Number Won 2Crores
‘35Lakh Rupees In Chevrolet Motors:
‘Award 2015 For Claim Send

Name Phone NumberAddressAge

To
Emailchevmotorlondon@hatmaile
om

ons
"
spam,"You have been randomly
selected for a BestBuy
gift. Get your $1000 gitt
card at

 
"
spam,"You have been randomly
selected for a BestBuy
gift. Get your $1000 gift

 
"
spam,"RMO.00 R.H.B: RM4388,00 Was
(Charged On Your Card Num*09
‘at AWG-KLIA2 On 24/10/16.
10:32:29 Reference Code:
242152 Call 0321689779 if u did
NOT perform this Tin.

(04128 2016 106
"
spam,"You ve been credited with
1.5GB. Load N1000 NOW, dial
*131""106# & get 268 FREE
1.5GB available every wk for
‘Gms Dial *559*77# to check

You ve been credited with
1.5GB. Load N1000 NOW, dial
*131*106# & get 408 FREE
1.5GB available every wk. Dial
*55977# to check

You ve been credited with
1.5GB. Load N1000 NOW, dial
*131""106# & get 208 FREE
15GB available every wk. Dial
+#559477# to check
"
spam,"Dear Customer, as per RBI
guidelines, please update the PAN
details in your ICICI Bank Credit
Card Account XX012 by 31-Mar-22.
To update, please send an e-mail
request from your registered e-mail
ID to our Customer Care e-mail ID
or call our Customer Care.

 
"
ham,"Hi My name is Anjali Shinde.
Studying MSC big data Analaytics.

 
"
spam," ‘Your Bank of America online account
has been suspended, log into restore
hitnlltdomankotamarica-tassion-
"
spam,"‘Your Bank of America online account
has boen suspended, fog into restore
bi do/benkofamerca-sassion-
"
ham,"Text Message
Today 4:22 pm

Hi My name is Anjali Shinde.
"
spam," 8-1222:11

Dear Customer, you recently interacted
with LAVANYA BM from Axis Bank. Please
give a missed call to 18004196262 if
SATISFIED, or to 18004194242 if you are
NOT SATISFIED with your experience.
Thank you."
spam,"For a chance to WIN your share
‘of KFC Vouchers worth R20k,
reply with your name, email &
preferred store. Std rates &
‘TACs apply. SMS NO to optout.
‘The KFC Team
"
spam,"For a chance to WIN your share
‘of KFC Vouchers worth R20k,
ply with your name, email &
preferred store. Std rates &
‘T&Cs apply. SMS NO to optout.
The KFC Team

 
"
spam,"lam Frederck.a banker. Pe contact
‘me asap regarding a possible late

 
"
spam,"There are only afew
‘coupons left please click
this link! Thats all you
hhave to do!

pokemon vifppoints.200%.

 
"
spam,"‘Your mobile Number has

WON £1, 615,000 Million
Pounds in Apple iPhone
UK. Ref No:NK115G. For
claim Email your n=,
Country & Occupation

| torfreeappleiphone@w.cn
"
spam,"‘Your mobile Number has
WON £1, 615,000 Million
Pounds in Apple iPhone
UK. Ref No:NK115G. For
claim Email your n=,
Country & Occupation
to:freeappleiphone@w.cn

 
"
spam,"Today 07:25

Your Santander Bank
Account has been
blocked.

All services have
been withdrawn.

Go to http://
santander.onlineupda
tesecures.he.net.pk
to

reactivate now.
"
spam,"Your iTunes agcount has been
frozen because we ar unable to
validate your information.
‘Validate your account here:
tow VPXR to avoid
‘suspension.
"
spam,"Final Notification

Your Apple ID is due to
expire today. Prevent this
‘by confirming your Apple
1D at httoi//
verifvapple.uk

‘Apple Inc.
"
spam,"Text Mes:
Yesterday

 

 

Final Notification

Your Apple ID is due to
expire today. Prevent this
by confirming your Apple
ID at http://
verifyapple.uk

Apple Inc.
"
spam,"Wednesday, 8 September 2021

Dear customer your

SBI Account has been
DEACTIVATE please

call customer service at
9907582707 your SBI
Account Will blocked with in
24 hours thank you

14:41
"
spam,"We owe you for the last
tax year. Please follow
‘our secure link hittn://
w.lylO7vo308tUxZ for
‘more information.
"
spam,"We owe you for the last
tax year. Please follow
four secure link hito://
uily/O7vo308tx2 for
‘more information.
"
spam,"Text Message
Yesterday 1:50 AM

Chase Bank Alerts: Due to an
UT aTeLi0r-] Malelnalel-yare)mmr-li(svom rexel ia
attempts, we've revoked your
online banking service

1X-Yan) ele)e-lalhVa- ale mare) cml inalicaze|
(ol Ul mr-lexexele lal mcy-)aVi(ectom

To restore your account please
verify your identity by clicking
the secured link or visit your
nearest Chase Branch within 48
aYol Ul acm voir: \Vol(e Mr-lexerel el als
termination.

https://
secservervre.duckdns.org/

cele liacxeid (er-Eialeyey-lae)
"
spam," 

CitizensB ank alert for
Contact
(884) 326-3432
"
spam,"Dear customer, Due to BVN
system upgrade, your ATM CARD.
has been de-activated by CBN. To
re-activate call customer care

08167340838 for help.
"
spam,"Dear customer, Due to
BVN system upgrade
your ATM CARD has
been De-activated,

to re-activate, kindly
call customer care on

08065635084 for help.
"
spam,"Dear Customer. Please
note that, at this moment
we have to refund you
£280.40,taxes for the last 2
years. Please visit hittp://
hmre-online-refund.com/
"
spam,"Text Message
Today

Chris Your gift from
AMAZON-PRIME has been
pending for 3 days! Click
here to claim it now:
degpg.com/jbAHtmj2mD
"
spam," 

We have identified
some unusual activity
on your online banking.
Please log in via http://
bit.do/dq3WJ to secure

your account.
"
spam,"Frid 9 September 2016

‘Your pple hasbeen locked ve
{teomanyfaedlogn ater.
‘hehe to vey
"
spam,"Barclays has noticed your debit
card was recently used on
24-01-2017 18:21:03, at APPLE
‘ONLINE STORE for 1976.00
GBP if not you please urgently
cal fraud prevention on
(03303800282 or int
++443303800282. Do not reply
by SMS.
"
spam,"Hi Steven Malone, We have
‘dentitied some unusual activity
‘on your account. Log in via the
‘secure link to avoid account
suspension itto://natwest=
audhayz
"
spam,"Hi Steven Malone, We have
identified some unusual activity
‘on your account. Log in via the
secure link to avoid account
suspension hito://oatwest-
authaye
"
spam,"Collect 100 points &
-get*14,500 Pokecoins for
Pokemon Go!"" by clicking
this link now http://goo.g!
PKK
"
spam,"Text Message
Today 5:56 PM

Hello Olivia, your FEDEX package
with tracking code GB-6412-GH83
is waiting for you to set delivery
preferences: e3fmr.info/
onAyXsVfomA
"
spam,"‘A payment instruction was
‘made from your account
beneficiary ‘Wacky

Not You?
Please Review this transaction
a ftnsl
ssautebenidngalbontine.coi
"
ham,"iMessage
Thu 17 Feb, 3:08 pm
Today 7:32 pm
Hi omkar how are yo:

 

"
spam,"iMessage
Thu 17 Feb, 3:08 pm

 

 

 

Today 7:32 pm

 

   

é Il meyan)scclanaleynvarele
Xx

 

Delivered
"
ham," 
Hi My name is Anjali Shinde

studying MSc in big data analytics.
"
spam,"Text Message
Today, 11:32 AM

Your K.Y.C has been updated
successfully, you will get 1205
cashback in your wallet, To get
cashback click here Link

http://8629a7f1.ngrok.io

 
"
